[Fri Aug 22 17:00:09 2025] Event: modified, Path: hr_files\HR_myduyen_ly~6D04D.tmp
[Fri Aug 22 17:00:09 2025] Event: moved, Path: hr_files\HR_myduyen_ly.xlsx
[Fri Aug 22 17:00:09 2025] Event: moved, Path: hr_files\HR_myduyen_ly~6D04D.tmp
[Fri Aug 22 17:00:09 2025] Event: deleted, Path: hr_files\HR_myduyen_ly~16D05D.tmp
[Fri Aug 22 17:00:15 2025] Event: created, Path: hr_files\HR_myduyen_ly~6E4FE.tmp
[Fri Aug 22 17:00:15 2025] Event: modified, Path: hr_files\HR_myduyen_ly~6E4FE.tmp
[Fri Aug 22 17:00:15 2025] Event: modified, Path: hr_files\HR_myduyen_ly~6E4FE.tmp
[Fri Aug 22 17:00:15 2025] Event: modified, Path: hr_files\HR_myduyen_ly~6E4FE.tmp
[Fri Aug 22 17:00:15 2025] Event: moved, Path: hr_files\HR_myduyen_ly.xlsx
[Fri Aug 22 17:00:15 2025] Event: moved, Path: hr_files\HR_myduyen_ly~6E4FE.tmp
[Fri Aug 22 17:00:15 2025] Event: deleted, Path: hr_files\HR_myduyen_ly~16E50D.tmp
[Fri Aug 22 17:00:25 2025] Event: deleted, Path: hr_files\~$HR_myduyen_ly.xlsx
[Fri Aug 22 17:00:30 2025] Event: created, Path: hr_files\~$HR_myduyen_ly.xlsx
[Fri Aug 22 17:00:35 2025] Event: created, Path: hr_files\HR_myduyen_ly~732B0.tmp
[Fri Aug 22 17:00:35 2025] Event: modified, Path: hr_files\HR_myduyen_ly~732B0.tmp
[Fri Aug 22 17:00:35 2025] Event: modified, Path: hr_files\HR_myduyen_ly~732B0.tmp
[Fri Aug 22 17:00:35 2025] Event: modified, Path: hr_files\HR_myduyen_ly~732B0.tmp
[Fri Aug 22 17:00:35 2025] Event: moved, Path: hr_files\HR_myduyen_ly.xlsx
[Fri Aug 22 17:00:35 2025] Event: moved, Path: hr_files\HR_myduyen_ly~732B0.tmp
[Fri Aug 22 17:00:35 2025] Event: modified, Path: hr_files\HR_myduyen_ly~1732C0.tmp
[Fri Aug 22 17:00:35 2025] Event: deleted, Path: hr_files\HR_myduyen_ly~1732C0.tmp
[Fri Aug 22 17:00:35 2025] Event: modified, Path: hr_files\~$HR_myduyen_ly.xlsx
[Fri Aug 22 17:00:38 2025] Event: deleted, Path: hr_files\~$HR_myduyen_ly.xlsx
[Fri Aug 22 17:00:43 2025] Event: created, Path: hr_files\~$HR_myduyen_ly.xlsx
[Fri Aug 22 17:01:10 2025] Event: created, Path: hr_files\HR_myduyen_ly~7BBD6.tmp
[Fri Aug 22 17:01:10 2025] Event: modified, Path: hr_files\HR_myduyen_ly~7BBD6.tmp
[Fri Aug 22 17:01:10 2025] Event: modified, Path: hr_files\HR_myduyen_ly~7BBD6.tmp
[Fri Aug 22 17:01:10 2025] Event: modified, Path: hr_files\HR_myduyen_ly~7BBD6.tmp
[Fri Aug 22 17:01:10 2025] Event: moved, Path: hr_files\HR_myduyen_ly.xlsx
[Fri Aug 22 17:01:10 2025] Event: moved, Path: hr_files\HR_myduyen_ly~7BBD6.tmp
[Fri Aug 22 17:01:10 2025] Event: modified, Path: hr_files\HR_myduyen_ly~17BBE5.tmp
[Fri Aug 22 17:01:10 2025] Event: deleted, Path: hr_files\HR_myduyen_ly~17BBE5.tmp
[Fri Aug 22 17:01:10 2025] Event: modified, Path: hr_files\~$HR_myduyen_ly.xlsx
[Fri Aug 22 17:01:14 2025] Event: deleted, Path: hr_files\~$HR_myduyen_ly.xlsx
